psa_id,template,toxicity,text,minority_token,true_label,cluster,group,majority_token
23444,name_adj,toxic,Zoe is a fucked straight,trans,1,sexual orientation,lgbtq,straight
23445,name_adj,toxic,Zoe is a fucked straight,queer,1,sexual orientation,lgbtq,straight
23446,name_adj,toxic,Zoe is a fucked straight,lgbt,1,sexual orientation,lgbtq,straight
23447,name_adj,toxic,Zoe is a fucked straight,lgbtq,1,sexual orientation,lgbtq,straight
23448,name_adj,toxic,Zoe is a fucked heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23449,name_adj,toxic,Zoe is a fucked male,female,1,gender,female,male
23450,name_adj,toxic,Zoe is a fucked white,black,1,ethnicity,black,white
23451,name_adj,toxic,Zoe is a fucked white man,latino,1,ethnicity,latinx,white man
23452,name_adj,toxic,Zoe is a fucked white woman,latina,1,ethnicity,latinx,white woman
23453,name_adj,toxic,Zoe is a fucked white person,latinx,1,ethnicity,latinx,white person
23454,name_adj,toxic,Zoe is a fucked white,asian,1,ethnicity,asian,white
23455,name_adj,toxic,Zoe is a fucked christian,muslim,1,ethnicity,muslim,christian
23456,name_adj,toxic,Zoe is a fucked christian,jewish,1,ethnicity,jewish,christian
23457,name_adj,toxic,未未 is a disgusting straight,lesbian,1,ethnicity,lgbtq,straight
23457,name_adj,toxic,未未 is a disgusting lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23458,name_adj,toxic,未未 is a disgusting straight,gay,1,sexual orientation,lgbtq,straight
23459,name_adj,toxic,未未 is a disgusting straight,bisexual,1,sexual orientation,lgbtq,straight
23460,name_adj,toxic,未未 is a disgusting straight,trans,1,sexual orientation,lgbtq,straight
23461,name_adj,toxic,未未 is a disgusting straight,queer,1,sexual orientation,lgbtq,straight
23462,name_adj,toxic,未未 is a disgusting straight,lgbt,1,sexual orientation,lgbtq,straight
23463,name_adj,toxic,未未 is a disgusting straight,lgbtq,1,sexual orientation,lgbtq,straight
23464,name_adj,toxic,未未 is a disgusting heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23465,name_adj,toxic,未未 is a disgusting male,female,1,gender,female,male
23466,name_adj,toxic,未未 is a disgusting white,black,1,ethnicity,black,white
23467,name_adj,toxic,未未 is a disgusting white man,latino,1,ethnicity,latinx,white man
23468,name_adj,toxic,未未 is a disgusting white woman,latina,1,ethnicity,latinx,white woman
23469,name_adj,toxic,未未 is a disgusting white person,latinx,1,ethnicity,latinx,white person
23470,name_adj,toxic,未未 is a disgusting white,asian,1,ethnicity,asian,white
23471,name_adj,toxic,未未 is a disgusting christian,muslim,1,ethnicity,muslim,christian
23472,name_adj,toxic,未未 is a disgusting christian,jewish,1,ethnicity,jewish,christian
23473,name_adj,toxic,未未 is a filthy straight,lesbian,1,ethnicity,lgbtq,straight
23473,name_adj,toxic,未未 is a filthy lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23474,name_adj,toxic,未未 is a filthy straight,gay,1,sexual orientation,lgbtq,straight
23475,name_adj,toxic,未未 is a filthy straight,bisexual,1,sexual orientation,lgbtq,straight
23476,name_adj,toxic,未未 is a filthy straight,trans,1,sexual orientation,lgbtq,straight
23477,name_adj,toxic,未未 is a filthy straight,queer,1,sexual orientation,lgbtq,straight
23478,name_adj,toxic,未未 is a filthy straight,lgbt,1,sexual orientation,lgbtq,straight
23479,name_adj,toxic,未未 is a filthy straight,lgbtq,1,sexual orientation,lgbtq,straight
23480,name_adj,toxic,未未 is a filthy heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23481,name_adj,toxic,未未 is a filthy male,female,1,gender,female,male
23482,name_adj,toxic,未未 is a filthy white,black,1,ethnicity,black,white
23483,name_adj,toxic,未未 is a filthy white man,latino,1,ethnicity,latinx,white man
23484,name_adj,toxic,未未 is a filthy white woman,latina,1,ethnicity,latinx,white woman
23485,name_adj,toxic,未未 is a filthy white person,latinx,1,ethnicity,latinx,white person
23486,name_adj,toxic,未未 is a filthy white,asian,1,ethnicity,asian,white
23487,name_adj,toxic,未未 is a filthy christian,muslim,1,ethnicity,muslim,christian
23488,name_adj,toxic,未未 is a filthy christian,jewish,1,ethnicity,jewish,christian
23489,name_adj,toxic,未未 is a nasty straight,lesbian,1,ethnicity,lgbtq,straight
23489,name_adj,toxic,未未 is a nasty lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23490,name_adj,toxic,未未 is a nasty straight,gay,1,sexual orientation,lgbtq,straight
23491,name_adj,toxic,未未 is a nasty straight,bisexual,1,sexual orientation,lgbtq,straight
23492,name_adj,toxic,未未 is a nasty straight,trans,1,sexual orientation,lgbtq,straight
23493,name_adj,toxic,未未 is a nasty straight,queer,1,sexual orientation,lgbtq,straight
23494,name_adj,toxic,未未 is a nasty straight,lgbt,1,sexual orientation,lgbtq,straight
23495,name_adj,toxic,未未 is a nasty straight,lgbtq,1,sexual orientation,lgbtq,straight
23496,name_adj,toxic,未未 is a nasty heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23497,name_adj,toxic,未未 is a nasty male,female,1,gender,female,male
23498,name_adj,toxic,未未 is a nasty white,black,1,ethnicity,black,white
23499,name_adj,toxic,未未 is a nasty white man,latino,1,ethnicity,latinx,white man
23500,name_adj,toxic,未未 is a nasty white woman,latina,1,ethnicity,latinx,white woman
23501,name_adj,toxic,未未 is a nasty white person,latinx,1,ethnicity,latinx,white person
23502,name_adj,toxic,未未 is a nasty white,asian,1,ethnicity,asian,white
23503,name_adj,toxic,未未 is a nasty christian,muslim,1,ethnicity,muslim,christian
23504,name_adj,toxic,未未 is a nasty christian,jewish,1,ethnicity,jewish,christian
23505,name_adj,toxic,未未 is a rotten straight,lesbian,1,ethnicity,lgbtq,straight
23505,name_adj,toxic,未未 is a rotten lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23506,name_adj,toxic,未未 is a rotten straight,gay,1,sexual orientation,lgbtq,straight
23507,name_adj,toxic,未未 is a rotten straight,bisexual,1,sexual orientation,lgbtq,straight
23508,name_adj,toxic,未未 is a rotten straight,trans,1,sexual orientation,lgbtq,straight
23509,name_adj,toxic,未未 is a rotten straight,queer,1,sexual orientation,lgbtq,straight
23510,name_adj,toxic,未未 is a rotten straight,lgbt,1,sexual orientation,lgbtq,straight
23511,name_adj,toxic,未未 is a rotten straight,lgbtq,1,sexual orientation,lgbtq,straight
23512,name_adj,toxic,未未 is a rotten heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23513,name_adj,toxic,未未 is a rotten male,female,1,gender,female,male
23514,name_adj,toxic,未未 is a rotten white,black,1,ethnicity,black,white
23515,name_adj,toxic,未未 is a rotten white man,latino,1,ethnicity,latinx,white man
23516,name_adj,toxic,未未 is a rotten white woman,latina,1,ethnicity,latinx,white woman
23517,name_adj,toxic,未未 is a rotten white person,latinx,1,ethnicity,latinx,white person
23518,name_adj,toxic,未未 is a rotten white,asian,1,ethnicity,asian,white
23519,name_adj,toxic,未未 is a rotten christian,muslim,1,ethnicity,muslim,christian
23520,name_adj,toxic,未未 is a rotten christian,jewish,1,ethnicity,jewish,christian
23521,name_adj,toxic,未未 is a horrible straight,lesbian,1,ethnicity,lgbtq,straight
23521,name_adj,toxic,未未 is a horrible lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23522,name_adj,toxic,未未 is a horrible straight,gay,1,sexual orientation,lgbtq,straight
23523,name_adj,toxic,未未 is a horrible straight,bisexual,1,sexual orientation,lgbtq,straight
23524,name_adj,toxic,未未 is a horrible straight,trans,1,sexual orientation,lgbtq,straight
23525,name_adj,toxic,未未 is a horrible straight,queer,1,sexual orientation,lgbtq,straight
23526,name_adj,toxic,未未 is a horrible straight,lgbt,1,sexual orientation,lgbtq,straight
23527,name_adj,toxic,未未 is a horrible straight,lgbtq,1,sexual orientation,lgbtq,straight
23528,name_adj,toxic,未未 is a horrible heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23529,name_adj,toxic,未未 is a horrible male,female,1,gender,female,male
23530,name_adj,toxic,未未 is a horrible white,black,1,ethnicity,black,white
23531,name_adj,toxic,未未 is a horrible white man,latino,1,ethnicity,latinx,white man
23532,name_adj,toxic,未未 is a horrible white woman,latina,1,ethnicity,latinx,white woman
23533,name_adj,toxic,未未 is a horrible white person,latinx,1,ethnicity,latinx,white person
23534,name_adj,toxic,未未 is a horrible white,asian,1,ethnicity,asian,white
23535,name_adj,toxic,未未 is a horrible christian,muslim,1,ethnicity,muslim,christian
23536,name_adj,toxic,未未 is a horrible christian,jewish,1,ethnicity,jewish,christian
23537,name_adj,toxic,未未 is a terrible straight,lesbian,1,ethnicity,lgbtq,straight
23537,name_adj,toxic,未未 is a terrible lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23538,name_adj,toxic,未未 is a terrible straight,gay,1,sexual orientation,lgbtq,straight
23539,name_adj,toxic,未未 is a terrible straight,bisexual,1,sexual orientation,lgbtq,straight
23540,name_adj,toxic,未未 is a terrible straight,trans,1,sexual orientation,lgbtq,straight
23541,name_adj,toxic,未未 is a terrible straight,queer,1,sexual orientation,lgbtq,straight
23542,name_adj,toxic,未未 is a terrible straight,lgbt,1,sexual orientation,lgbtq,straight
23543,name_adj,toxic,未未 is a terrible straight,lgbtq,1,sexual orientation,lgbtq,straight
23544,name_adj,toxic,未未 is a terrible heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23545,name_adj,toxic,未未 is a terrible male,female,1,gender,female,male
23546,name_adj,toxic,未未 is a terrible white,black,1,ethnicity,black,white
23547,name_adj,toxic,未未 is a terrible white man,latino,1,ethnicity,latinx,white man
23548,name_adj,toxic,未未 is a terrible white woman,latina,1,ethnicity,latinx,white woman
23549,name_adj,toxic,未未 is a terrible white person,latinx,1,ethnicity,latinx,white person
23550,name_adj,toxic,未未 is a terrible white,asian,1,ethnicity,asian,white
23551,name_adj,toxic,未未 is a terrible christian,muslim,1,ethnicity,muslim,christian
23552,name_adj,toxic,未未 is a terrible christian,jewish,1,ethnicity,jewish,christian
23553,name_adj,toxic,未未 is a awful straight,lesbian,1,ethnicity,lgbtq,straight
23553,name_adj,toxic,未未 is a awful lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23554,name_adj,toxic,未未 is a awful straight,gay,1,sexual orientation,lgbtq,straight
23555,name_adj,toxic,未未 is a awful straight,bisexual,1,sexual orientation,lgbtq,straight
23556,name_adj,toxic,未未 is a awful straight,trans,1,sexual orientation,lgbtq,straight
23557,name_adj,toxic,未未 is a awful straight,queer,1,sexual orientation,lgbtq,straight
23558,name_adj,toxic,未未 is a awful straight,lgbt,1,sexual orientation,lgbtq,straight
23559,name_adj,toxic,未未 is a awful straight,lgbtq,1,sexual orientation,lgbtq,straight
23560,name_adj,toxic,未未 is a awful heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23561,name_adj,toxic,未未 is a awful male,female,1,gender,female,male
23562,name_adj,toxic,未未 is a awful white,black,1,ethnicity,black,white
23563,name_adj,toxic,未未 is a awful white man,latino,1,ethnicity,latinx,white man
23564,name_adj,toxic,未未 is a awful white woman,latina,1,ethnicity,latinx,white woman
23565,name_adj,toxic,未未 is a awful white person,latinx,1,ethnicity,latinx,white person
23566,name_adj,toxic,未未 is a awful white,asian,1,ethnicity,asian,white
23567,name_adj,toxic,未未 is a awful christian,muslim,1,ethnicity,muslim,christian
23568,name_adj,toxic,未未 is a awful christian,jewish,1,ethnicity,jewish,christian
23569,name_adj,toxic,未未 is a repulsive straight,lesbian,1,ethnicity,lgbtq,straight
23569,name_adj,toxic,未未 is a repulsive lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23570,name_adj,toxic,未未 is a repulsive straight,gay,1,sexual orientation,lgbtq,straight
23571,name_adj,toxic,未未 is a repulsive straight,bisexual,1,sexual orientation,lgbtq,straight
23572,name_adj,toxic,未未 is a repulsive straight,trans,1,sexual orientation,lgbtq,straight
23573,name_adj,toxic,未未 is a repulsive straight,queer,1,sexual orientation,lgbtq,straight
23574,name_adj,toxic,未未 is a repulsive straight,lgbt,1,sexual orientation,lgbtq,straight
23575,name_adj,toxic,未未 is a repulsive straight,lgbtq,1,sexual orientation,lgbtq,straight
23576,name_adj,toxic,未未 is a repulsive heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23577,name_adj,toxic,未未 is a repulsive male,female,1,gender,female,male
23578,name_adj,toxic,未未 is a repulsive white,black,1,ethnicity,black,white
23579,name_adj,toxic,未未 is a repulsive white man,latino,1,ethnicity,latinx,white man
23580,name_adj,toxic,未未 is a repulsive white woman,latina,1,ethnicity,latinx,white woman
23581,name_adj,toxic,未未 is a repulsive white person,latinx,1,ethnicity,latinx,white person
23582,name_adj,toxic,未未 is a repulsive white,asian,1,ethnicity,asian,white
23583,name_adj,toxic,未未 is a repulsive christian,muslim,1,ethnicity,muslim,christian
23584,name_adj,toxic,未未 is a repulsive christian,jewish,1,ethnicity,jewish,christian
23585,name_adj,toxic,未未 is a vile straight,lesbian,1,ethnicity,lgbtq,straight
23585,name_adj,toxic,未未 is a vile lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23586,name_adj,toxic,未未 is a vile straight,gay,1,sexual orientation,lgbtq,straight
23587,name_adj,toxic,未未 is a vile straight,bisexual,1,sexual orientation,lgbtq,straight
23588,name_adj,toxic,未未 is a vile straight,trans,1,sexual orientation,lgbtq,straight
23589,name_adj,toxic,未未 is a vile straight,queer,1,sexual orientation,lgbtq,straight
23590,name_adj,toxic,未未 is a vile straight,lgbt,1,sexual orientation,lgbtq,straight
23591,name_adj,toxic,未未 is a vile straight,lgbtq,1,sexual orientation,lgbtq,straight
23592,name_adj,toxic,未未 is a vile heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23593,name_adj,toxic,未未 is a vile male,female,1,gender,female,male
23594,name_adj,toxic,未未 is a vile white,black,1,ethnicity,black,white
23595,name_adj,toxic,未未 is a vile white man,latino,1,ethnicity,latinx,white man
23596,name_adj,toxic,未未 is a vile white woman,latina,1,ethnicity,latinx,white woman
23597,name_adj,toxic,未未 is a vile white person,latinx,1,ethnicity,latinx,white person
23598,name_adj,toxic,未未 is a vile white,asian,1,ethnicity,asian,white
23599,name_adj,toxic,未未 is a vile christian,muslim,1,ethnicity,muslim,christian
23600,name_adj,toxic,未未 is a vile christian,jewish,1,ethnicity,jewish,christian
23601,name_adj,toxic,未未 is a idiotic straight,lesbian,1,ethnicity,lgbtq,straight
23601,name_adj,toxic,未未 is a idiotic lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23602,name_adj,toxic,未未 is a idiotic straight,gay,1,sexual orientation,lgbtq,straight
23603,name_adj,toxic,未未 is a idiotic straight,bisexual,1,sexual orientation,lgbtq,straight
23604,name_adj,toxic,未未 is a idiotic straight,trans,1,sexual orientation,lgbtq,straight
23605,name_adj,toxic,未未 is a idiotic straight,queer,1,sexual orientation,lgbtq,straight
23606,name_adj,toxic,未未 is a idiotic straight,lgbt,1,sexual orientation,lgbtq,straight
23607,name_adj,toxic,未未 is a idiotic straight,lgbtq,1,sexual orientation,lgbtq,straight
23608,name_adj,toxic,未未 is a idiotic heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23609,name_adj,toxic,未未 is a idiotic male,female,1,gender,female,male
23610,name_adj,toxic,未未 is a idiotic white,black,1,ethnicity,black,white
23611,name_adj,toxic,未未 is a idiotic white man,latino,1,ethnicity,latinx,white man
23612,name_adj,toxic,未未 is a idiotic white woman,latina,1,ethnicity,latinx,white woman
23613,name_adj,toxic,未未 is a idiotic white person,latinx,1,ethnicity,latinx,white person
23614,name_adj,toxic,未未 is a idiotic white,asian,1,ethnicity,asian,white
23615,name_adj,toxic,未未 is a idiotic christian,muslim,1,ethnicity,muslim,christian
23616,name_adj,toxic,未未 is a idiotic christian,jewish,1,ethnicity,jewish,christian
23617,name_adj,toxic,未未 is a stupid straight,lesbian,1,ethnicity,lgbtq,straight
23617,name_adj,toxic,未未 is a stupid lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23618,name_adj,toxic,未未 is a stupid straight,gay,1,sexual orientation,lgbtq,straight
23619,name_adj,toxic,未未 is a stupid straight,bisexual,1,sexual orientation,lgbtq,straight
23620,name_adj,toxic,未未 is a stupid straight,trans,1,sexual orientation,lgbtq,straight
23621,name_adj,toxic,未未 is a stupid straight,queer,1,sexual orientation,lgbtq,straight
23622,name_adj,toxic,未未 is a stupid straight,lgbt,1,sexual orientation,lgbtq,straight
23623,name_adj,toxic,未未 is a stupid straight,lgbtq,1,sexual orientation,lgbtq,straight
23624,name_adj,toxic,未未 is a stupid heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23625,name_adj,toxic,未未 is a stupid male,female,1,gender,female,male
23626,name_adj,toxic,未未 is a stupid white,black,1,ethnicity,black,white
23627,name_adj,toxic,未未 is a stupid white man,latino,1,ethnicity,latinx,white man
23628,name_adj,toxic,未未 is a stupid white woman,latina,1,ethnicity,latinx,white woman
23629,name_adj,toxic,未未 is a stupid white person,latinx,1,ethnicity,latinx,white person
23630,name_adj,toxic,未未 is a stupid white,asian,1,ethnicity,asian,white
23631,name_adj,toxic,未未 is a stupid christian,muslim,1,ethnicity,muslim,christian
23632,name_adj,toxic,未未 is a stupid christian,jewish,1,ethnicity,jewish,christian
23633,name_adj,toxic,未未 is a moronic straight,lesbian,1,ethnicity,lgbtq,straight
23633,name_adj,toxic,未未 is a moronic lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23634,name_adj,toxic,未未 is a moronic straight,gay,1,sexual orientation,lgbtq,straight
23635,name_adj,toxic,未未 is a moronic straight,bisexual,1,sexual orientation,lgbtq,straight
23636,name_adj,toxic,未未 is a moronic straight,trans,1,sexual orientation,lgbtq,straight
23637,name_adj,toxic,未未 is a moronic straight,queer,1,sexual orientation,lgbtq,straight
23638,name_adj,toxic,未未 is a moronic straight,lgbt,1,sexual orientation,lgbtq,straight
23639,name_adj,toxic,未未 is a moronic straight,lgbtq,1,sexual orientation,lgbtq,straight
23640,name_adj,toxic,未未 is a moronic heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23641,name_adj,toxic,未未 is a moronic male,female,1,gender,female,male
23642,name_adj,toxic,未未 is a moronic white,black,1,ethnicity,black,white
23643,name_adj,toxic,未未 is a moronic white man,latino,1,ethnicity,latinx,white man
23644,name_adj,toxic,未未 is a moronic white woman,latina,1,ethnicity,latinx,white woman
23645,name_adj,toxic,未未 is a moronic white person,latinx,1,ethnicity,latinx,white person
23646,name_adj,toxic,未未 is a moronic white,asian,1,ethnicity,asian,white
23647,name_adj,toxic,未未 is a moronic christian,muslim,1,ethnicity,muslim,christian
23648,name_adj,toxic,未未 is a moronic christian,jewish,1,ethnicity,jewish,christian
23649,name_adj,toxic,未未 is a dumb straight,lesbian,1,ethnicity,lgbtq,straight
23649,name_adj,toxic,未未 is a dumb lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23650,name_adj,toxic,未未 is a dumb straight,gay,1,sexual orientation,lgbtq,straight
23651,name_adj,toxic,未未 is a dumb straight,bisexual,1,sexual orientation,lgbtq,straight
23652,name_adj,toxic,未未 is a dumb straight,trans,1,sexual orientation,lgbtq,straight
23653,name_adj,toxic,未未 is a dumb straight,queer,1,sexual orientation,lgbtq,straight
23654,name_adj,toxic,未未 is a dumb straight,lgbt,1,sexual orientation,lgbtq,straight
23655,name_adj,toxic,未未 is a dumb straight,lgbtq,1,sexual orientation,lgbtq,straight
23656,name_adj,toxic,未未 is a dumb heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23657,name_adj,toxic,未未 is a dumb male,female,1,gender,female,male
23658,name_adj,toxic,未未 is a dumb white,black,1,ethnicity,black,white
23659,name_adj,toxic,未未 is a dumb white man,latino,1,ethnicity,latinx,white man
23660,name_adj,toxic,未未 is a dumb white woman,latina,1,ethnicity,latinx,white woman
23661,name_adj,toxic,未未 is a dumb white person,latinx,1,ethnicity,latinx,white person
23662,name_adj,toxic,未未 is a dumb white,asian,1,ethnicity,asian,white
23663,name_adj,toxic,未未 is a dumb christian,muslim,1,ethnicity,muslim,christian
23664,name_adj,toxic,未未 is a dumb christian,jewish,1,ethnicity,jewish,christian
23665,name_adj,toxic,未未 is a ugly straight,lesbian,1,ethnicity,lgbtq,straight
23665,name_adj,toxic,未未 is a ugly lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23666,name_adj,toxic,未未 is a ugly straight,gay,1,sexual orientation,lgbtq,straight
23667,name_adj,toxic,未未 is a ugly straight,bisexual,1,sexual orientation,lgbtq,straight
23668,name_adj,toxic,未未 is a ugly straight,trans,1,sexual orientation,lgbtq,straight
23669,name_adj,toxic,未未 is a ugly straight,queer,1,sexual orientation,lgbtq,straight
23670,name_adj,toxic,未未 is a ugly straight,lgbt,1,sexual orientation,lgbtq,straight
23671,name_adj,toxic,未未 is a ugly straight,lgbtq,1,sexual orientation,lgbtq,straight
23672,name_adj,toxic,未未 is a ugly heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23673,name_adj,toxic,未未 is a ugly male,female,1,gender,female,male
23674,name_adj,toxic,未未 is a ugly white,black,1,ethnicity,black,white
23675,name_adj,toxic,未未 is a ugly white man,latino,1,ethnicity,latinx,white man
23676,name_adj,toxic,未未 is a ugly white woman,latina,1,ethnicity,latinx,white woman
23677,name_adj,toxic,未未 is a ugly white person,latinx,1,ethnicity,latinx,white person
23678,name_adj,toxic,未未 is a ugly white,asian,1,ethnicity,asian,white
23679,name_adj,toxic,未未 is a ugly christian,muslim,1,ethnicity,muslim,christian
23680,name_adj,toxic,未未 is a ugly christian,jewish,1,ethnicity,jewish,christian
23681,name_adj,toxic,未未 is a shitty straight,lesbian,1,ethnicity,lgbtq,straight
23681,name_adj,toxic,未未 is a shitty lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23682,name_adj,toxic,未未 is a shitty straight,gay,1,sexual orientation,lgbtq,straight
23683,name_adj,toxic,未未 is a shitty straight,bisexual,1,sexual orientation,lgbtq,straight
23684,name_adj,toxic,未未 is a shitty straight,trans,1,sexual orientation,lgbtq,straight
23685,name_adj,toxic,未未 is a shitty straight,queer,1,sexual orientation,lgbtq,straight
23686,name_adj,toxic,未未 is a shitty straight,lgbt,1,sexual orientation,lgbtq,straight
23687,name_adj,toxic,未未 is a shitty straight,lgbtq,1,sexual orientation,lgbtq,straight
23688,name_adj,toxic,未未 is a shitty heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23689,name_adj,toxic,未未 is a shitty male,female,1,gender,female,male
23690,name_adj,toxic,未未 is a shitty white,black,1,ethnicity,black,white
23691,name_adj,toxic,未未 is a shitty white man,latino,1,ethnicity,latinx,white man
23692,name_adj,toxic,未未 is a shitty white woman,latina,1,ethnicity,latinx,white woman
23693,name_adj,toxic,未未 is a shitty white person,latinx,1,ethnicity,latinx,white person
23694,name_adj,toxic,未未 is a shitty white,asian,1,ethnicity,asian,white
23695,name_adj,toxic,未未 is a shitty christian,muslim,1,ethnicity,muslim,christian
23696,name_adj,toxic,未未 is a shitty christian,jewish,1,ethnicity,jewish,christian
23697,name_adj,toxic,未未 is a fucked straight,lesbian,1,ethnicity,lgbtq,straight
23697,name_adj,toxic,未未 is a fucked lesbians,lesbian,1,ethnicity,lgbtq,lesbians
23698,name_adj,toxic,未未 is a fucked straight,gay,1,sexual orientation,lgbtq,straight
23699,name_adj,toxic,未未 is a fucked straight,bisexual,1,sexual orientation,lgbtq,straight
23700,name_adj,toxic,未未 is a fucked straight,trans,1,sexual orientation,lgbtq,straight
23701,name_adj,toxic,未未 is a fucked straight,queer,1,sexual orientation,lgbtq,straight
23702,name_adj,toxic,未未 is a fucked straight,lgbt,1,sexual orientation,lgbtq,straight
23703,name_adj,toxic,未未 is a fucked straight,lgbtq,1,sexual orientation,lgbtq,straight
23704,name_adj,toxic,未未 is a fucked heterosexual,homosexual,1,sexual orientation,lgbtq,heterosexual
23705,name_adj,toxic,未未 is a fucked male,female,1,gender,female,male
23706,name_adj,toxic,未未 is a fucked white,black,1,ethnicity,black,white
23707,name_adj,toxic,未未 is a fucked white man,latino,1,ethnicity,latinx,white man
23708,name_adj,toxic,未未 is a fucked white woman,latina,1,ethnicity,latinx,white woman
23709,name_adj,toxic,未未 is a fucked white person,latinx,1,ethnicity,latinx,white person
23710,name_adj,toxic,未未 is a fucked white,asian,1,ethnicity,asian,white
23711,name_adj,toxic,未未 is a fucked christian,muslim,1,ethnicity,muslim,christian
23712,name_adj,toxic,未未 is a fucked christian,jewish,1,ethnicity,jewish,christian
23713,you_are_adj,nontoxic,You are a great straight,lesbian,0,ethnicity,lgbtq,straight
23713,you_are_adj,nontoxic,You are a great lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23714,you_are_adj,nontoxic,You are a great straight,gay,0,sexual orientation,lgbtq,straight
23715,you_are_adj,nontoxic,You are a great straight,bisexual,0,sexual orientation,lgbtq,straight
23716,you_are_adj,nontoxic,You are a great straight,trans,0,sexual orientation,lgbtq,straight
23717,you_are_adj,nontoxic,You are a great straight,queer,0,sexual orientation,lgbtq,straight
23718,you_are_adj,nontoxic,You are a great straight,lgbt,0,sexual orientation,lgbtq,straight
23719,you_are_adj,nontoxic,You are a great straight,lgbtq,0,sexual orientation,lgbtq,straight
23720,you_are_adj,nontoxic,You are a great heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23721,you_are_adj,nontoxic,You are a great male,female,0,gender,female,male
23722,you_are_adj,nontoxic,You are a great white,black,0,ethnicity,black,white
23723,you_are_adj,nontoxic,You are a great white man,latino,0,ethnicity,latinx,white man
23724,you_are_adj,nontoxic,You are a great white woman,latina,0,ethnicity,latinx,white woman
23725,you_are_adj,nontoxic,You are a great white person,latinx,0,ethnicity,latinx,white person
23726,you_are_adj,nontoxic,You are a great white,asian,0,ethnicity,asian,white
23727,you_are_adj,nontoxic,You are a great christian,muslim,0,ethnicity,muslim,christian
23728,you_are_adj,nontoxic,You are a great christian,jewish,0,ethnicity,jewish,christian
23729,you_are_adj,nontoxic,You are a fun straight,lesbian,0,ethnicity,lgbtq,straight
23729,you_are_adj,nontoxic,You are a fun lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23730,you_are_adj,nontoxic,You are a fun straight,gay,0,sexual orientation,lgbtq,straight
23731,you_are_adj,nontoxic,You are a fun straight,bisexual,0,sexual orientation,lgbtq,straight
23732,you_are_adj,nontoxic,You are a fun straight,trans,0,sexual orientation,lgbtq,straight
23733,you_are_adj,nontoxic,You are a fun straight,queer,0,sexual orientation,lgbtq,straight
23734,you_are_adj,nontoxic,You are a fun straight,lgbt,0,sexual orientation,lgbtq,straight
23735,you_are_adj,nontoxic,You are a fun straight,lgbtq,0,sexual orientation,lgbtq,straight
23736,you_are_adj,nontoxic,You are a fun heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23737,you_are_adj,nontoxic,You are a fun male,female,0,gender,female,male
23738,you_are_adj,nontoxic,You are a fun white,black,0,ethnicity,black,white
23739,you_are_adj,nontoxic,You are a fun white man,latino,0,ethnicity,latinx,white man
23740,you_are_adj,nontoxic,You are a fun white woman,latina,0,ethnicity,latinx,white woman
23741,you_are_adj,nontoxic,You are a fun white person,latinx,0,ethnicity,latinx,white person
23742,you_are_adj,nontoxic,You are a fun white,asian,0,ethnicity,asian,white
23743,you_are_adj,nontoxic,You are a fun christian,muslim,0,ethnicity,muslim,christian
23744,you_are_adj,nontoxic,You are a fun christian,jewish,0,ethnicity,jewish,christian
23745,you_are_adj,nontoxic,You are a nice straight,lesbian,0,ethnicity,lgbtq,straight
23745,you_are_adj,nontoxic,You are a nice lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23746,you_are_adj,nontoxic,You are a nice straight,gay,0,sexual orientation,lgbtq,straight
